id,user_id,sequence_number,session_id,created_at,ip_address,city,state,postal_code,browser,traffic_source,uri,event_type
689,"",2,"02b0f66a-cf91-4683-a068-2f5ab7002910","2021-03-26 15:31:00","222.35.188.80","Barcarena","Pará","68445-000","Chrome","Email","/product/8332","product"
690,"",3,"02b0f66a-cf91-4683-a068-2f5ab7002910","2021-03-26 15:40:00","222.35.188.80","Barcarena","Pará","68445-000","Chrome","Email","/cart","cart"
691,"",1,"fa032a87-0b12-4111-a48b-54e4d2469bdd","2020-01-17 09:28:00","53.179.173.9","Salvador","Bahia","40301-155","Chrome","Adwords","/department/men/category/underwear/brand/pact","department"
692,"",2,"fa032a87-0b12-4111-a48b-54e4d2469bdd","2020-01-17 09:33:00","53.179.173.9","Salvador","Bahia","40301-155","Chrome","Adwords","/product/26156","product"
693,"",1,"9b394fd9-aa2d-42bc-8447-1a7bc38e9fd5","2025-09-29 15:29:00","82.216.10.133","Darnestown","Maryland","20874","IE","Adwords","/department/men/category/fashionhoodies&sweatshirts/brand/lrg","department"
694,"",2,"9b394fd9-aa2d-42bc-8447-1a7bc38e9fd5","2025-09-29 15:56:00","82.216.10.133","Darnestown","Maryland","20874","IE","Adwords","/product/18029","product"
695,"",1,"a09000d7-412f-4dd9-ae7b-38a65c23b9e3","2020-03-13 13:21:00","95.36.20.13","Buckenbowra","New South Wales","2536","Chrome","Adwords","/product/5233","product"
696,"",1,"083815f2-94eb-42c9-86a7-2ffd027a2083","2021-09-06 02:18:00","172.186.86.218","Promissão","São Paulo","16370-000","Firefox","Email","/department/women/category/tops&tees/brand/allegrak","department"
697,"",2,"083815f2-94eb-42c9-86a7-2ffd027a2083","2021-09-06 02:26:00","172.186.86.218","Promissão","São Paulo","16370-000","Firefox","Email","/product/328","product"
698,"",3,"083815f2-94eb-42c9-86a7-2ffd027a2083","2021-09-06 02:55:00","172.186.86.218","Promissão","São Paulo","16370-000","Firefox","Email","/cart","cart"
699,"",1,"f3e815e6-c0ef-4314-9bce-ce770b6c4466","2023-04-23 18:55:00","73.48.88.61","Torrance","California","90505","Firefox","Adwords","/department/men/category/sweaters/brand/blarneywoollenmills","department"
700,"",2,"f3e815e6-c0ef-4314-9bce-ce770b6c4466","2023-04-23 19:03:00","73.48.88.61","Torrance","California","90505","Firefox","Adwords","/product/19610","product"
701,"",3,"f3e815e6-c0ef-4314-9bce-ce770b6c4466","2023-04-23 19:20:00","73.48.88.61","Torrance","California","90505","Firefox","Adwords","/cart","cart"
702,"",1,"d251f99f-d99f-4815-9264-157e451972b6","2019-07-21 13:56:00","206.83.191.184","Guangzhou","Henan","474250","Firefox","Facebook","/department/women/category/outerwear&coats/brand/","department"
703,"",2,"d251f99f-d99f-4815-9264-157e451972b6","2019-07-21 13:59:00","206.83.191.184","Guangzhou","Henan","474250","Firefox","Facebook","/product/8600","product"
704,"",1,"2dc2b572-95b3-4168-9d21-7e3a1efc9d82","2019-09-19 03:23:00","6.23.211.200","São Paulo","São Paulo","02675-031","Firefox","Email","/department/men/category/underwear/brand/calvinklein","department"
705,"",2,"2dc2b572-95b3-4168-9d21-7e3a1efc9d82","2019-09-19 03:25:00","6.23.211.200","São Paulo","São Paulo","02675-031","Firefox","Email","/product/25548","product"
706,"",3,"2dc2b572-95b3-4168-9d21-7e3a1efc9d82","2019-09-19 03:52:00","6.23.211.200","São Paulo","São Paulo","02675-031","Firefox","Email","/cart","cart"
707,"",1,"c252898b-b141-4cda-b34e-3178bea8b93f","2021-06-26 10:03:00","109.54.72.136","Shan Tou","Jilin","132699","Chrome","Adwords","/product/27104","product"
708,"",1,"2391b3a0-a6ff-41ef-8550-947c458d49f0","2021-09-05 09:09:00","24.243.144.128","Chengdu","Shanghai","201316","IE","Email","/department/men/category/outerwear&coats/brand/mountainhardwear","department"
709,"",2,"2391b3a0-a6ff-41ef-8550-947c458d49f0","2021-09-05 09:19:00","24.243.144.128","Chengdu","Shanghai","201316","IE","Email","/product/23987","product"
710,"",1,"72e8a7bb-363a-4162-a140-e6901a40bc3b","2021-03-18 12:03:00","135.217.182.22","Taiyuan","Sichuan","610021","Firefox","Facebook","/product/28460","product"
711,"",1,"ffb7365b-52fe-4af1-aeee-291689739dd0","2019-01-11 03:49:00","182.18.205.51","Teresina","Piauí","64000-000","Firefox","Email","/product/15916","product"
712,"",2,"ffb7365b-52fe-4af1-aeee-291689739dd0","2019-01-11 04:08:00","182.18.205.51","Teresina","Piauí","64000-000","Firefox","Email","/cart","cart"
713,"",3,"ffb7365b-52fe-4af1-aeee-291689739dd0","2019-01-11 04:13:00","182.18.205.51","Teresina","Piauí","64000-000","Firefox","Email","/cancel","cancel"
714,"",1,"416f27cb-f17e-46a2-b5fc-ada95dc0d12c","2019-12-20 03:59:00","49.246.92.113","Xuancheng","Fujian","362199","Firefox","Email","/product/11986","product"
715,"",2,"416f27cb-f17e-46a2-b5fc-ada95dc0d12c","2019-12-20 04:18:00","49.246.92.113","Xuancheng","Fujian","362199","Firefox","Email","/cart","cart"
716,"",3,"416f27cb-f17e-46a2-b5fc-ada95dc0d12c","2019-12-20 04:32:00","49.246.92.113","Xuancheng","Fujian","362199","Firefox","Email","/cancel","cancel"
717,"",1,"8a961aac-206d-41ab-9a38-eb83b0e65597","2020-02-06 00:52:00","5.177.63.198","Lexington","Kentucky","40511","Chrome","Adwords","/department/women/category/shorts/brand/americanapparel","department"
718,"",2,"8a961aac-206d-41ab-9a38-eb83b0e65597","2020-02-06 01:18:00","5.177.63.198","Lexington","Kentucky","40511","Chrome","Adwords","/product/6402","product"
719,"",1,"03668ac7-ec3f-4cd4-aee8-759e1ce75d8f","2020-03-20 15:39:00","202.136.37.63","Madrid","Comunidad de Madrid","28006","Firefox","Facebook","/product/4794","product"
720,"",1,"a1cdb904-152e-4d08-bc97-ece4e9f473c4","2025-08-14 08:46:00","102.212.1.46","Beerse","Flanders","2340","Chrome","Email","/department/men/category/outerwear&coats/brand/enyce","department"
721,"",2,"a1cdb904-152e-4d08-bc97-ece4e9f473c4","2025-08-14 09:10:00","102.212.1.46","Beerse","Flanders","2340","Chrome","Email","/product/23979","product"
722,"",3,"a1cdb904-152e-4d08-bc97-ece4e9f473c4","2025-08-14 09:17:00","102.212.1.46","Beerse","Flanders","2340","Chrome","Email","/cart","cart"
723,"",1,"7da979a8-22b2-402d-940d-4ba3cb087876","2020-08-20 07:09:00","158.7.146.63","Bijie","Heilongjiang","150088","IE","Adwords","/product/10931","product"
724,"",1,"a79aeae4-4340-496d-b96a-998b0d4a95ee","2020-10-10 08:07:00","75.142.11.191","Vicksburg","Mississippi","39180","Firefox","Facebook","/department/men/category/swim/brand/quiksilver","department"
725,"",2,"a79aeae4-4340-496d-b96a-998b0d4a95ee","2020-10-10 08:18:00","75.142.11.191","Vicksburg","Mississippi","39180","Firefox","Facebook","/product/27398","product"
726,"",3,"a79aeae4-4340-496d-b96a-998b0d4a95ee","2020-10-10 08:32:00","75.142.11.191","Vicksburg","Mississippi","39180","Firefox","Facebook","/cart","cart"
727,"",1,"a4500d54-64a6-420b-beab-b092dc5ba428","2024-05-02 08:24:00","5.119.7.243","Madrid","Comunidad de Madrid","28013","Chrome","Adwords","/department/women/category/tops&tees/brand/neonbuddha","department"
728,"",2,"a4500d54-64a6-420b-beab-b092dc5ba428","2024-05-02 08:43:00","5.119.7.243","Madrid","Comunidad de Madrid","28013","Chrome","Adwords","/product/383","product"
729,"",3,"a4500d54-64a6-420b-beab-b092dc5ba428","2024-05-02 08:58:00","5.119.7.243","Madrid","Comunidad de Madrid","28013","Chrome","Adwords","/cart","cart"
730,"",1,"4909d2fe-77ff-4af9-9f8d-b2e9d22aa615","2024-10-14 17:32:00","154.74.58.171","Leganés","Comunidad de Madrid","28915","Chrome","Facebook","/department/women/category/tops&tees/brand/nextlevel","department"
731,"",2,"4909d2fe-77ff-4af9-9f8d-b2e9d22aa615","2024-10-14 17:52:00","154.74.58.171","Leganés","Comunidad de Madrid","28915","Chrome","Facebook","/product/401","product"
732,"",1,"40f3bda0-aa08-4102-bbb7-116248920527","2023-09-04 09:48:00","145.157.250.1","Coruripe","Alagoas","57230-000","Chrome","Email","/product/28911","product"
733,"",1,"c5023066-3863-47d6-94ff-6ceb482724bf","2019-04-04 15:29:00","58.166.104.29","Draguignan","Provence-Alpes-Côte d'Azur","83300","Safari","Organic","/department/women/category/skirts/brand/kensie","department"
734,"",2,"c5023066-3863-47d6-94ff-6ceb482724bf","2019-04-04 15:57:00","58.166.104.29","Draguignan","Provence-Alpes-Côte d'Azur","83300","Safari","Organic","/product/7312","product"
735,"",3,"c5023066-3863-47d6-94ff-6ceb482724bf","2019-04-04 16:01:00","58.166.104.29","Draguignan","Provence-Alpes-Côte d'Azur","83300","Safari","Organic","/cart","cart"
736,"",1,"76e9d7a9-3514-40b3-95cd-c6ddd086ef3c","2020-07-23 08:25:00","37.80.47.4","Shan Tou","Heilongjiang","150059","Safari","Facebook","/product/11878","product"
737,"",1,"d2b76549-d194-4493-949d-ad062019a0c9","2023-05-13 06:14:00","155.148.112.38","Anyang","Anhui","242311","Chrome","Adwords","/product/25814","product"
738,"",1,"375787e3-e9d0-4293-80f6-a10d0232c191","2019-07-12 10:47:00","45.12.32.167","Brest","Bretagne","29200","Chrome","Adwords","/product/24521","product"
739,"",2,"375787e3-e9d0-4293-80f6-a10d0232c191","2019-07-12 10:55:00","45.12.32.167","Brest","Bretagne","29200","Chrome","Adwords","/cart","cart"
740,"",3,"375787e3-e9d0-4293-80f6-a10d0232c191","2019-07-12 10:55:00","45.12.32.167","Brest","Bretagne","29200","Chrome","Adwords","/cancel","cancel"
741,"",1,"56173b5b-fbda-4bb6-bc31-ce2d536fc53b","2022-12-02 16:30:00","84.142.204.133","Flowery Branch","Georgia","30542","Firefox","Email","/product/20300","product"
742,"",1,"99f4b7e8-05cc-4402-8dac-cf5f911b728f","2023-05-01 17:09:00","153.62.108.43","Datong","Tianjin","300232","Firefox","Facebook","/product/3605","product"
743,"",1,"288f364d-bb40-4b23-9fd1-1cd56398a01c","2025-07-23 04:17:00","32.196.246.44","Southampton","England","SO19","Firefox","Email","/product/2554","product"
744,"",2,"288f364d-bb40-4b23-9fd1-1cd56398a01c","2025-07-23 04:33:00","32.196.246.44","Southampton","England","SO19","Firefox","Email","/cart","cart"
745,"",3,"288f364d-bb40-4b23-9fd1-1cd56398a01c","2025-07-23 04:38:00","32.196.246.44","Southampton","England","SO19","Firefox","Email","/cancel","cancel"
746,"",1,"18ef4638-4685-4dea-82dd-df1e503aa771","2025-02-05 10:04:00","93.69.93.72","Duisburg","Nordrhein-Westfalen","47199","Safari","Email","/product/4535","product"
747,"",2,"18ef4638-4685-4dea-82dd-df1e503aa771","2025-02-05 10:19:00","93.69.93.72","Duisburg","Nordrhein-Westfalen","47199","Safari","Email","/cart","cart"
748,"",3,"18ef4638-4685-4dea-82dd-df1e503aa771","2025-02-05 10:30:00","93.69.93.72","Duisburg","Nordrhein-Westfalen","47199","Safari","Email","/cancel","cancel"
749,"",1,"4d29b2d9-8ede-4531-b9f8-f5165546cbfe","2024-05-04 06:26:00","190.225.180.183","Portsmouth","Ohio","45662","Other","Adwords","/product/14758","product"
750,"",2,"4d29b2d9-8ede-4531-b9f8-f5165546cbfe","2024-05-04 06:53:00","190.225.180.183","Portsmouth","Ohio","45662","Other","Adwords","/cart","cart"
751,"",3,"4d29b2d9-8ede-4531-b9f8-f5165546cbfe","2024-05-04 07:00:00","190.225.180.183","Portsmouth","Ohio","45662","Other","Adwords","/cancel","cancel"
752,"",1,"951d5f5c-d7ca-46a7-991b-631cc5f3a91e","2022-11-15 17:51:00","4.2.224.143","Lille","Hauts-de-France","59800","Chrome","Adwords","/department/men/category/sweaters/brand/thelittlealpaca'shouse","department"
753,"",2,"951d5f5c-d7ca-46a7-991b-631cc5f3a91e","2022-11-15 18:12:00","4.2.224.143","Lille","Hauts-de-France","59800","Chrome","Adwords","/product/19484","product"
754,"",3,"951d5f5c-d7ca-46a7-991b-631cc5f3a91e","2022-11-15 18:35:00","4.2.224.143","Lille","Hauts-de-France","59800","Chrome","Adwords","/cart","cart"
755,"",1,"dfaf5091-5bff-438c-821f-a7bfdd72e84e","2023-07-01 12:26:00","24.215.196.74","Fayetteville","North Carolina","28303","Chrome","Email","/product/17062","product"
756,"",1,"ca1eb329-fc33-4f56-a5fc-f5772946b7ee","2024-09-08 08:30:00","167.31.135.42","Xi'an","Shanghai","200061","Safari","Facebook","/product/7749","product"
757,"",2,"ca1eb329-fc33-4f56-a5fc-f5772946b7ee","2024-09-08 08:50:00","167.31.135.42","Xi'an","Shanghai","200061","Safari","Facebook","/cart","cart"
758,"",3,"ca1eb329-fc33-4f56-a5fc-f5772946b7ee","2024-09-08 08:59:00","167.31.135.42","Xi'an","Shanghai","200061","Safari","Facebook","/cancel","cancel"
759,"",1,"b82d601e-f09c-40c2-873d-042c65f63652","2023-07-10 09:17:00","126.185.39.139","Busan","Busan","611-070","Chrome","Email","/department/women/category/socks&hosiery/brand/sohogirls","department"
760,"",2,"b82d601e-f09c-40c2-873d-042c65f63652","2023-07-10 09:45:00","126.185.39.139","Busan","Busan","611-070","Chrome","Email","/product/9363","product"
761,"",3,"b82d601e-f09c-40c2-873d-042c65f63652","2023-07-10 10:09:00","126.185.39.139","Busan","Busan","611-070","Chrome","Email","/cart","cart"
762,"",1,"a5725189-4d19-444d-8287-a605d168c12b","2021-03-02 18:41:00","26.136.116.138","Tianjin","Fujian","364099","Chrome","Email","/department/men/category/tops&tees/brand/cubavera","department"
763,"",2,"a5725189-4d19-444d-8287-a605d168c12b","2021-03-02 18:51:00","26.136.116.138","Tianjin","Fujian","364099","Chrome","Email","/product/16718","product"
764,"",3,"a5725189-4d19-444d-8287-a605d168c12b","2021-03-02 18:57:00","26.136.116.138","Tianjin","Fujian","364099","Chrome","Email","/cart","cart"
765,"",1,"fea18abc-7608-4ba6-96f0-7a40fd47d8b5","2023-01-31 06:19:00","44.132.78.65","Hamburg","Hamburg","21037","Firefox","Facebook","/department/women/category/active/brand/russellathletic","department"
766,"",2,"fea18abc-7608-4ba6-96f0-7a40fd47d8b5","2023-01-31 06:23:00","44.132.78.65","Hamburg","Hamburg","21037","Firefox","Facebook","/product/2925","product"
767,"",1,"2c434b34-8798-4354-aea0-dadcf071cf18","2022-08-21 01:55:00","111.166.218.181","Tianjin","Zhejiang","325401","Chrome","Adwords","/department/men/category/sweaters/brand/thelittlealpaca'shouse","department"
768,"",2,"2c434b34-8798-4354-aea0-dadcf071cf18","2022-08-21 02:24:00","111.166.218.181","Tianjin","Zhejiang","325401","Chrome","Adwords","/product/19316","product"
769,"",1,"f26fefe8-b5d7-40b7-a24e-394c88e2f0c9","2024-08-19 00:41:00","25.152.116.11","Cirencester","England","GL7","Chrome","Email","/department/men/category/active/brand/adidas","department"
770,"",2,"f26fefe8-b5d7-40b7-a24e-394c88e2f0c9","2024-08-19 00:58:00","25.152.116.11","Cirencester","England","GL7","Chrome","Email","/product/18729","product"
771,"",1,"cac65bce-71a4-4d30-8837-f6e6ca92dbe8","2019-10-26 18:47:00","56.200.41.57","Fuzhou","Jilin","130024","Safari","Email","/department/women/category/fashionhoodies&sweatshirts/brand/bella","department"
772,"",2,"cac65bce-71a4-4d30-8837-f6e6ca92dbe8","2019-10-26 19:11:00","56.200.41.57","Fuzhou","Jilin","130024","Safari","Email","/product/1773","product"
773,"",1,"c7124503-481d-4989-ac58-f90aa6e1211b","2021-04-27 10:24:00","108.114.168.140","Huntington Park","California","90255","Safari","Adwords","/product/7827","product"
774,"",2,"c7124503-481d-4989-ac58-f90aa6e1211b","2021-04-27 10:53:00","108.114.168.140","Huntington Park","California","90255","Safari","Adwords","/cart","cart"
775,"",3,"c7124503-481d-4989-ac58-f90aa6e1211b","2021-04-27 11:09:00","108.114.168.140","Huntington Park","California","90255","Safari","Adwords","/cancel","cancel"
776,"",1,"8639bfda-5d42-41eb-86fe-f77b3097052d","2021-11-01 11:52:00","208.217.87.200","Linyi","Shandong","271039","Chrome","Facebook","/department/men/category/outerwear&coats/brand/levi's","department"
777,"",2,"8639bfda-5d42-41eb-86fe-f77b3097052d","2021-11-01 12:05:00","208.217.87.200","Linyi","Shandong","271039","Chrome","Facebook","/product/24146","product"
778,"",3,"8639bfda-5d42-41eb-86fe-f77b3097052d","2021-11-01 12:14:00","208.217.87.200","Linyi","Shandong","271039","Chrome","Facebook","/cart","cart"
779,"",1,"7edf2d7e-8a41-4aae-a8d6-6290589455aa","2024-07-27 05:08:00","182.45.165.252","Shanghai","Hunan","411131","Chrome","Adwords","/department/women/category/dresses/brand/vincecamuto","department"
780,"",2,"7edf2d7e-8a41-4aae-a8d6-6290589455aa","2024-07-27 05:23:00","182.45.165.252","Shanghai","Hunan","411131","Chrome","Adwords","/product/3624","product"
781,"",1,"c042b1ab-ba41-4604-bf79-6fdf99f1224e","2023-01-18 02:40:00","146.73.125.32","Beijing","Sichuan","620010","Safari","Email","/department/women/category/maternity/brand/mommyparadise","department"
782,"",2,"c042b1ab-ba41-4604-bf79-6fdf99f1224e","2023-01-18 03:08:00","146.73.125.32","Beijing","Sichuan","620010","Safari","Email","/product/14853","product"
783,"",3,"c042b1ab-ba41-4604-bf79-6fdf99f1224e","2023-01-18 03:11:00","146.73.125.32","Beijing","Sichuan","620010","Safari","Email","/cart","cart"
784,"",1,"53326843-7497-4c9c-a71e-6e8234be2667","2020-09-16 17:55:00","73.169.22.241","Rogers","Arkansas","72758","Firefox","Adwords","/product/6833","product"
785,"",1,"b5d40d7b-397f-466a-8043-1628f610a6d4","2019-04-25 13:12:00","149.101.86.10","Grand Prairie","Texas","75052","Safari","Email","/department/men/category/socks/brand/trenwaytextiles","department"
786,"",2,"b5d40d7b-397f-466a-8043-1628f610a6d4","2019-04-25 13:16:00","149.101.86.10","Grand Prairie","Texas","75052","Safari","Email","/product/24660","product"
787,"",1,"060f1c5a-9aa0-4e9f-9299-287b828fa931","2022-07-24 12:08:00","222.79.31.230","Shenzhen","Guangxi Zhuang Autonomous Region","530003","Chrome","Adwords","/department/men/category/shorts/brand/lrg","department"
788,"",2,"060f1c5a-9aa0-4e9f-9299-287b828fa931","2022-07-24 12:33:00","222.79.31.230","Shenzhen","Guangxi Zhuang Autonomous Region","530003","Chrome","Adwords","/product/23510","product"
789,"",1,"c1aa234d-beb6-4e62-9007-3fbed0b63009","2021-09-24 08:08:00","204.32.217.175","null","Acre","69980-000","Chrome","Adwords","/department/women/category/intimates/brand/hanro","department"
790,"",2,"c1aa234d-beb6-4e62-9007-3fbed0b63009","2021-09-24 08:37:00","204.32.217.175","null","Acre","69980-000","Chrome","Adwords","/product/11484","product"
791,"",3,"c1aa234d-beb6-4e62-9007-3fbed0b63009","2021-09-24 08:55:00","204.32.217.175","null","Acre","69980-000","Chrome","Adwords","/cart","cart"
792,"",1,"5b94c283-169a-442c-915f-602752838c9d","2022-02-16 10:02:00","219.30.68.242","Taiçoca","Sergipe","49160-000","Chrome","YouTube","/department/women/category/dresses/brand/americanapparel","department"
793,"",2,"5b94c283-169a-442c-915f-602752838c9d","2022-02-16 10:17:00","219.30.68.242","Taiçoca","Sergipe","49160-000","Chrome","YouTube","/product/3414","product"
794,"",3,"5b94c283-169a-442c-915f-602752838c9d","2022-02-16 10:44:00","219.30.68.242","Taiçoca","Sergipe","49160-000","Chrome","YouTube","/cart","cart"
795,"",1,"696714f8-cfdc-4657-92f1-d1bd9e4a1821","2022-03-06 03:44:00","187.224.241.106","São Benedito","Ceará","62370-000","Safari","Email","/department/men/category/suits&sportcoats/brand/dockers","department"
796,"",2,"696714f8-cfdc-4657-92f1-d1bd9e4a1821","2022-03-06 03:56:00","187.224.241.106","São Benedito","Ceará","62370-000","Safari","Email","/product/19800","product"
797,"",3,"696714f8-cfdc-4657-92f1-d1bd9e4a1821","2022-03-06 03:56:00","187.224.241.106","São Benedito","Ceará","62370-000","Safari","Email","/cart","cart"
798,"",1,"6b092196-b3ed-4b2d-81ec-9e656b0183e8","2022-10-09 16:54:00","41.31.65.223","Philadelphia","Pennsylvania","19145","Chrome","Facebook","/department/women/category/skirts/brand/americanapparel","department"
799,"",2,"6b092196-b3ed-4b2d-81ec-9e656b0183e8","2022-10-09 17:22:00","41.31.65.223","Philadelphia","Pennsylvania","19145","Chrome","Facebook","/product/7115","product"
800,"",1,"47fdd839-3b87-4ea9-b839-7a080b8fd69a","2019-03-06 15:47:00","79.144.77.25","Taian","Hunan","410002","Safari","Email","/product/24529","product"
801,"",2,"47fdd839-3b87-4ea9-b839-7a080b8fd69a","2019-03-06 16:05:00","79.144.77.25","Taian","Hunan","410002","Safari","Email","/cart","cart"
802,"",3,"47fdd839-3b87-4ea9-b839-7a080b8fd69a","2019-03-06 16:28:00","79.144.77.25","Taian","Hunan","410002","Safari","Email","/cancel","cancel"
803,"",1,"7e354f4b-c522-4883-addb-8b824d0d0e82","2024-04-19 09:22:00","48.27.102.172","Yinchuan","Guangdong","518024","Other","Adwords","/product/22334","product"
804,"",2,"7e354f4b-c522-4883-addb-8b824d0d0e82","2024-04-19 09:45:00","48.27.102.172","Yinchuan","Guangdong","518024","Other","Adwords","/cart","cart"
805,"",3,"7e354f4b-c522-4883-addb-8b824d0d0e82","2024-04-19 10:12:00","48.27.102.172","Yinchuan","Guangdong","518024","Other","Adwords","/cancel","cancel"
806,"",1,"789d665e-b724-434b-bc32-720e315dbf5f","2024-07-10 13:33:00","125.213.4.196","Tianjin","Shanghai","200071","Chrome","Adwords","/department/women/category/tops&tees/brand/lovesquared","department"
807,"",2,"789d665e-b724-434b-bc32-720e315dbf5f","2024-07-10 14:01:00","125.213.4.196","Tianjin","Shanghai","200071","Chrome","Adwords","/product/526","product"
808,"",3,"789d665e-b724-434b-bc32-720e315dbf5f","2024-07-10 14:02:00","125.213.4.196","Tianjin","Shanghai","200071","Chrome","Adwords","/cart","cart"
809,"",1,"48bb778f-90f2-474c-afe6-9f13af4d7b8d","2019-09-11 01:03:00","84.246.109.79","Hanzhong","Guangdong","528322","Chrome","Adwords","/product/23697","product"
810,"",2,"48bb778f-90f2-474c-afe6-9f13af4d7b8d","2019-09-11 01:14:00","84.246.109.79","Hanzhong","Guangdong","528322","Chrome","Adwords","/cart","cart"
811,"",3,"48bb778f-90f2-474c-afe6-9f13af4d7b8d","2019-09-11 01:25:00","84.246.109.79","Hanzhong","Guangdong","528322","Chrome","Adwords","/cancel","cancel"
812,"",1,"af61e1cc-38a8-4f63-a2f4-89cb5d68e842","2021-11-23 03:42:00","138.44.209.202","Fernandópolis","São Paulo","15600-000","Safari","Email","/department/men/category/accessories/brand/levi's","department"
813,"",2,"af61e1cc-38a8-4f63-a2f4-89cb5d68e842","2021-11-23 03:54:00","138.44.209.202","Fernandópolis","São Paulo","15600-000","Safari","Email","/product/28428","product"
814,"",3,"af61e1cc-38a8-4f63-a2f4-89cb5d68e842","2021-11-23 03:57:00","138.44.209.202","Fernandópolis","São Paulo","15600-000","Safari","Email","/cart","cart"
815,"",1,"4b67cdbf-554a-4546-ad80-18ab682b572e","2023-07-12 07:12:00","210.252.78.10","Bromley","England","BR1","Chrome","Adwords","/department/men/category/shorts/brand/wrangler","department"
816,"",2,"4b67cdbf-554a-4546-ad80-18ab682b572e","2023-07-12 07:36:00","210.252.78.10","Bromley","England","BR1","Chrome","Adwords","/product/23293","product"
817,"",1,"edcbb8aa-f1a2-438d-b2b1-99bab7ce6724","2021-12-23 05:30:00","88.139.93.237","Bertioga","São Paulo","11250-000","Safari","Email","/product/25531","product"
818,"",2,"edcbb8aa-f1a2-438d-b2b1-99bab7ce6724","2021-12-23 05:58:00","88.139.93.237","Bertioga","São Paulo","11250-000","Safari","Email","/cart","cart"
819,"",3,"edcbb8aa-f1a2-438d-b2b1-99bab7ce6724","2021-12-23 06:17:00","88.139.93.237","Bertioga","São Paulo","11250-000","Safari","Email","/cancel","cancel"
820,"",1,"4f0d70f2-6868-454a-842a-b92d02ea0947","2024-04-01 00:52:00","109.141.122.56","Seoul","Seoul","158-073","Firefox","YouTube","/department/women/category/intimates/brand/vanityfair","department"
821,"",2,"4f0d70f2-6868-454a-842a-b92d02ea0947","2024-04-01 01:11:00","109.141.122.56","Seoul","Seoul","158-073","Firefox","YouTube","/product/10559","product"
822,"",1,"57458aa5-cb53-4f30-9ec0-8f05d39aa9cd","2019-01-04 11:07:00","65.228.208.67","Shanghai","Shanghai","201615","Firefox","Email","/department/women/category/intimates/brand/maidenform","department"
823,"",2,"57458aa5-cb53-4f30-9ec0-8f05d39aa9cd","2019-01-04 11:13:00","65.228.208.67","Shanghai","Shanghai","201615","Firefox","Email","/product/11163","product"
824,"",1,"97b96c07-c56a-43ec-8e24-6dca1fc62c90","2023-12-19 16:25:00","37.235.75.127","Yulin","Shandong","277511","Safari","Email","/product/11901","product"
825,"",1,"efa518a6-01e5-4d86-9f9c-187d10fa6203","2024-08-26 12:35:00","192.196.9.206","Chofu City","Tokyo","182-0007","Chrome","Email","/department/women/category/fashionhoodies&sweatshirts/brand/roxy","department"
826,"",2,"efa518a6-01e5-4d86-9f9c-187d10fa6203","2024-08-26 12:47:00","192.196.9.206","Chofu City","Tokyo","182-0007","Chrome","Email","/product/2146","product"
827,"",1,"8ad5b49b-967e-4e4a-90f8-f86f1998d824","2025-08-19 17:59:00","33.181.197.254","Zhengzhou","Jiangsu","223865","Firefox","Email","/department/women/category/accessories/brand/prattandhart","department"
828,"",2,"8ad5b49b-967e-4e4a-90f8-f86f1998d824","2025-08-19 18:03:00","33.181.197.254","Zhengzhou","Jiangsu","223865","Firefox","Email","/product/14150","product"
829,"",1,"75b9a004-bcaa-48c7-b9cd-4e1aaab3b2b9","2024-04-11 10:23:00","115.252.1.130","Chizhou","Beijing","100017","Firefox","Email","/department/women/category/intimates/brand/bslingerie","department"
830,"",2,"75b9a004-bcaa-48c7-b9cd-4e1aaab3b2b9","2024-04-11 10:51:00","115.252.1.130","Chizhou","Beijing","100017","Firefox","Email","/product/12159","product"
831,"",3,"75b9a004-bcaa-48c7-b9cd-4e1aaab3b2b9","2024-04-11 11:18:00","115.252.1.130","Chizhou","Beijing","100017","Firefox","Email","/cart","cart"
832,"",1,"267136ad-11f3-48c5-9853-f8f1dcc6d032","2025-10-30 18:46:00","103.214.62.167","College Station","Texas","77840","Chrome","Email","/department/men/category/active/brand/adidas","department"
833,"",2,"267136ad-11f3-48c5-9853-f8f1dcc6d032","2025-10-30 18:55:00","103.214.62.167","College Station","Texas","77840","Chrome","Email","/product/18231","product"
834,"",1,"d9ccca64-aa13-4923-9e3d-97c641e779c6","2022-01-18 17:06:00","171.57.218.121","Bonito","Pernambuco","55680-000","Chrome","Adwords","/product/24132","product"
835,"",1,"86e0bd36-2272-4649-a92b-ef75f44b1cd6","2024-09-21 07:08:00","37.4.238.139","Harbin","Guangdong","510499","IE","Facebook","/department/men/category/socks/brand/footjoy","department"
836,"",2,"86e0bd36-2272-4649-a92b-ef75f44b1cd6","2024-09-21 07:15:00","37.4.238.139","Harbin","Guangdong","510499","IE","Facebook","/product/25189","product"
837,"",3,"86e0bd36-2272-4649-a92b-ef75f44b1cd6","2024-09-21 07:25:00","37.4.238.139","Harbin","Guangdong","510499","IE","Facebook","/cart","cart"
838,"",1,"8b824cab-4d78-407b-bd58-933804056f69","2023-09-05 12:13:00","192.187.232.175","Hefei","Shanghai","200443","Safari","Organic","/product/24509","product"
839,"",1,"5db1859e-abf5-4429-bcb8-42eb35ab220b","2023-01-08 02:36:00","149.71.56.41","Hefei","Liaoning","111003","Firefox","Email","/product/23922","product"
